name,season,o_rapm,d_rapm,total_rapm,my_o_rapm,my_d_rapm,my_total_rapm,poss,games
Troy Daniels,2014,0.86863420850008,1.2102079511355401,-0.34157374263546014,30.70273215734915,120.08932711073157,-89.38659495338243,145,7
Troy Daniels,2014,0.86863420850008,1.2102079511355401,-0.34157374263546014,30.70273215734915,120.08932711073157,-89.38659495338243,145,7
Troy Daniels,2014,0.86863420850008,1.2102079511355401,-0.34157374263546014,30.70273215734915,120.08932711073157,-89.38659495338243,145,17
Troy Daniels,2014,0.86863420850008,1.2102079511355401,-0.34157374263546014,30.70273215734915,120.08932711073157,-89.38659495338243,145,17
Gorgui Dieng,2014,-1.2156170514687301,0.87425146897783,-2.08986852044656,-190.21082787346873,-31.865874908703727,-158.344952964765,1650,73
Jeff Green,2014,-2.81538027132442,0.37715968517834997,-3.19253995650277,-108.05331332018795,108.89244720989582,-216.94576053008376,5490,33
Jeff Green,2014,-2.81538027132442,0.37715968517834997,-3.19253995650277,-108.05331332018795,108.89244720989582,-216.94576053008376,5490,33
Jeff Green,2014,-2.81538027132442,0.37715968517834997,-3.19253995650277,-108.05331332018795,108.89244720989582,-216.94576053008376,5490,33
Jeff Green,2014,-2.81538027132442,0.37715968517834997,-3.19253995650277,-108.05331332018795,108.89244720989582,-216.94576053008376,5490,33
Jeff Green,2014,-2.81538027132442,0.37715968517834997,-3.19253995650277,-108.05331332018795,108.89244720989582,-216.94576053008376,5490,33
Jeff Green,2014,-2.81538027132442,0.37715968517834997,-3.19253995650277,-108.05331332018795,108.89244720989582,-216.94576053008376,5490,33
Jeff Green,2014,-2.81538027132442,0.37715968517834997,-3.19253995650277,-108.05331332018795,108.89244720989582,-216.94576053008376,5490,33
Jeff Green,2014,-2.81538027132442,0.37715968517834997,-3.19253995650277,-108.05331332018795,108.89244720989582,-216.94576053008376,5490,33
Jeff Green,2014,-2.81538027132442,0.37715968517834997,-3.19253995650277,-108.05331332018795,108.89244720989582,-216.94576053008376,5490,45
Jeff Green,2014,-2.81538027132442,0.37715968517834997,-3.19253995650277,-108.05331332018795,108.89244720989582,-216.94576053008376,5490,45
Jeff Green,2014,-2.81538027132442,0.37715968517834997,-3.19253995650277,-108.05331332018795,108.89244720989582,-216.94576053008376,5490,45
Jeff Green,2014,-2.81538027132442,0.37715968517834997,-3.19253995650277,-108.05331332018795,108.89244720989582,-216.94576053008376,5490,45
Jeff Green,2014,-2.81538027132442,0.37715968517834997,-3.19253995650277,-108.05331332018795,108.89244720989582,-216.94576053008376,5490,45
Jeff Green,2014,-2.81538027132442,0.37715968517834997,-3.19253995650277,-108.05331332018795,108.89244720989582,-216.94576053008376,5490,45
Jeff Green,2014,-2.81538027132442,0.37715968517834997,-3.19253995650277,-108.05331332018795,108.89244720989582,-216.94576053008376,5490,45
Jeff Green,2014,-2.81538027132442,0.37715968517834997,-3.19253995650277,-108.05331332018795,108.89244720989582,-216.94576053008376,5490,45
Aaron Brooks,2014,0.44386854075262,2.65728513615795,-2.21341659540533,97.79500734934754,163.31656339637698,-65.52155604702943,3169,82
Jason Terry,2014,-0.23902574253943,0.8709155962607099,-1.10994133880014,35.81046946472483,-91.73915480360564,127.54962426833048,1047,77
Michael Beasley,2014,-2.0186599148128903,2.92705690217954,-4.94571681699243,-146.30608663733375,164.90433038456038,-311.21041702189416,1584,24
Mirza Teletovic,2014,0.64350927046106,2.30039055729289,-1.6568812868318301,-35.94860042084822,-20.330483816531032,-15.61811660431719,2642,40
Dion Waiters,2014,1.48928976276899,1.4421446085138698,0.047145154255120225,4.78460074870421,-24.67515763557342,29.45975838427763,4004,33
Dion Waiters,2014,1.48928976276899,1.4421446085138698,0.047145154255120225,4.78460074870421,-24.67515763557342,29.45975838427763,4004,33
Dion Waiters,2014,1.48928976276899,1.4421446085138698,0.047145154255120225,4.78460074870421,-24.67515763557342,29.45975838427763,4004,47
Dion Waiters,2014,1.48928976276899,1.4421446085138698,0.047145154255120225,4.78460074870421,-24.67515763557342,29.45975838427763,4004,47
Andrew Bogut,2014,-1.2242277173945402,-1.5946652388405098,0.37043752144596964,-137.0493771061996,-81.00870106236022,-56.04067604383937,3492,67
Chris Johnson,2014,0.15341215633607,2.78420396283015,-2.63079180649408,146.8218104754887,198.61745282168727,-51.795642346198576,1537,8
Chris Johnson,2014,0.15341215633607,2.78420396283015,-2.63079180649408,146.8218104754887,198.61745282168727,-51.795642346198576,1537,8
Chris Johnson,2014,0.15341215633607,2.78420396283015,-2.63079180649408,146.8218104754887,198.61745282168727,-51.795642346198576,1537,8
Chris Johnson,2014,0.15341215633607,2.78420396283015,-2.63079180649408,146.8218104754887,198.61745282168727,-51.795642346198576,1537,8
Chris Johnson,2014,0.15341215633607,2.78420396283015,-2.63079180649408,146.8218104754887,198.61745282168727,-51.795642346198576,1537,8
Chris Johnson,2014,0.15341215633607,2.78420396283015,-2.63079180649408,146.8218104754887,198.61745282168727,-51.795642346198576,1537,8
Chris Johnson,2014,0.15341215633607,2.78420396283015,-2.63079180649408,48.35832547036002,-80.78398443082064,129.14230990118065,1537,8
Chris Johnson,2014,0.15341215633607,2.78420396283015,-2.63079180649408,48.35832547036002,-80.78398443082064,129.14230990118065,1537,8
Chris Johnson,2014,0.15341215633607,2.78420396283015,-2.63079180649408,48.35832547036002,-80.78398443082064,129.14230990118065,1537,8
Chris Johnson,2014,0.15341215633607,2.78420396283015,-2.63079180649408,48.35832547036002,-80.78398443082064,129.14230990118065,1537,8
Chris Johnson,2014,0.15341215633607,2.78420396283015,-2.63079180649408,48.35832547036002,-80.78398443082064,129.14230990118065,1537,8
Chris Johnson,2014,0.15341215633607,2.78420396283015,-2.63079180649408,48.35832547036002,-80.78398443082064,129.14230990118065,1537,8
Chris Johnson,2014,0.15341215633607,2.78420396283015,-2.63079180649408,146.8218104754887,198.61745282168727,-51.795642346198576,1537,9
Chris Johnson,2014,0.15341215633607,2.78420396283015,-2.63079180649408,146.8218104754887,198.61745282168727,-51.795642346198576,1537,9
Chris Johnson,2014,0.15341215633607,2.78420396283015,-2.63079180649408,146.8218104754887,198.61745282168727,-51.795642346198576,1537,9
Chris Johnson,2014,0.15341215633607,2.78420396283015,-2.63079180649408,146.8218104754887,198.61745282168727,-51.795642346198576,1537,9
Chris Johnson,2014,0.15341215633607,2.78420396283015,-2.63079180649408,146.8218104754887,198.61745282168727,-51.795642346198576,1537,9
Chris Johnson,2014,0.15341215633607,2.78420396283015,-2.63079180649408,146.8218104754887,198.61745282168727,-51.795642346198576,1537,9
Chris Johnson,2014,0.15341215633607,2.78420396283015,-2.63079180649408,48.35832547036002,-80.78398443082064,129.14230990118065,1537,9
Chris Johnson,2014,0.15341215633607,2.78420396283015,-2.63079180649408,48.35832547036002,-80.78398443082064,129.14230990118065,1537,9
Chris Johnson,2014,0.15341215633607,2.78420396283015,-2.63079180649408,48.35832547036002,-80.78398443082064,129.14230990118065,1537,9
Chris Johnson,2014,0.15341215633607,2.78420396283015,-2.63079180649408,48.35832547036002,-80.78398443082064,129.14230990118065,1537,9
Chris Johnson,2014,0.15341215633607,2.78420396283015,-2.63079180649408,48.35832547036002,-80.78398443082064,129.14230990118065,1537,9
Chris Johnson,2014,0.15341215633607,2.78420396283015,-2.63079180649408,48.35832547036002,-80.78398443082064,129.14230990118065,1537,9
Chris Johnson,2014,0.15341215633607,2.78420396283015,-2.63079180649408,146.8218104754887,198.61745282168727,-51.795642346198576,1537,12
Chris Johnson,2014,0.15341215633607,2.78420396283015,-2.63079180649408,146.8218104754887,198.61745282168727,-51.795642346198576,1537,12
Chris Johnson,2014,0.15341215633607,2.78420396283015,-2.63079180649408,146.8218104754887,198.61745282168727,-51.795642346198576,1537,12
Chris Johnson,2014,0.15341215633607,2.78420396283015,-2.63079180649408,146.8218104754887,198.61745282168727,-51.795642346198576,1537,12
Chris Johnson,2014,0.15341215633607,2.78420396283015,-2.63079180649408,146.8218104754887,198.61745282168727,-51.795642346198576,1537,12
Chris Johnson,2014,0.15341215633607,2.78420396283015,-2.63079180649408,146.8218104754887,198.61745282168727,-51.795642346198576,1537,12
Chris Johnson,2014,0.15341215633607,2.78420396283015,-2.63079180649408,48.35832547036002,-80.78398443082064,129.14230990118065,1537,12
Chris Johnson,2014,0.15341215633607,2.78420396283015,-2.63079180649408,48.35832547036002,-80.78398443082064,129.14230990118065,1537,12
Chris Johnson,2014,0.15341215633607,2.78420396283015,-2.63079180649408,48.35832547036002,-80.78398443082064,129.14230990118065,1537,12
Chris Johnson,2014,0.15341215633607,2.78420396283015,-2.63079180649408,48.35832547036002,-80.78398443082064,129.14230990118065,1537,12
Chris Johnson,2014,0.15341215633607,2.78420396283015,-2.63079180649408,48.35832547036002,-80.78398443082064,129.14230990118065,1537,12
Chris Johnson,2014,0.15341215633607,2.78420396283015,-2.63079180649408,48.35832547036002,-80.78398443082064,129.14230990118065,1537,12
Jared Dudley,2014,-1.11095896177053,-0.9323848285220201,-0.1785741332485099,-37.49660872990359,-116.19621102833229,78.69960229842869,3414,72
Trevor Booker,2014,0.49211889553354,4.38182088986078,-3.88970199432724,-56.074722251085916,207.1973023736666,-263.2720246247525,2934,79
Kobe Bryant,2014,1.9598339206040398,1.20190744463721,0.7579264759668298,176.2706136636306,245.2350462884636,-68.964432624833,357,35
Anthony Morrow,2014,0.6328979396490799,1.1113823807542,-0.4784844411051201,123.84821374645296,-61.59054560328414,185.4387593497371,2721,74
Cole Aldrich,2014,-0.015973486476330002,0.82756755776404,-0.84354104424037,-265.06106251442236,-13.696286205655259,-251.3647763087671,642,60
Harrison Barnes,2014,-1.7195058946920398,0.5873036766324901,-2.30680957132453,-123.58155449402932,60.308481946682114,-183.89003644071144,4339,82
David West,2014,0.7544778016338399,-0.36527018090038,1.11974798253422,-2.25791443064134,-57.62191491245093,55.36400048180959,4747,66
Hedo Turkoglu,2014,-0.63649253807397,0.5787786798871499,-1.2152712179611198,107.63846747081006,150.21326252506185,-42.574795054251794,760,62
Tony Wroten,2014,-3.3989872995529504,1.55937977239257,-4.958367071945521,-126.99699388147276,12.50394009255944,-139.5009339740322,3642,30
Brandon Knight,2014,-2.50106817443181,1.11901736052339,-3.6200855349551997,-6.163585487553299,95.99681950981878,-102.16040499737208,4595,52
Brandon Knight,2014,-2.50106817443181,1.11901736052339,-3.6200855349551997,-6.163585487553299,95.99681950981878,-102.16040499737208,4595,52
Brandon Knight,2014,-2.50106817443181,1.11901736052339,-3.6200855349551997,-6.163585487553299,95.99681950981878,-102.16040499737208,4595,52
Brandon Knight,2014,-2.50106817443181,1.11901736052339,-3.6200855349551997,-6.163585487553299,95.99681950981878,-102.16040499737208,4595,52
Brandon Knight,2014,-2.50106817443181,1.11901736052339,-3.6200855349551997,-6.163585487553299,95.99681950981878,-102.16040499737208,4595,52
Brandon Knight,2014,-2.50106817443181,1.11901736052339,-3.6200855349551997,-6.163585487553299,95.99681950981878,-102.16040499737208,4595,52
Brandon Knight,2014,-2.50106817443181,1.11901736052339,-3.6200855349551997,-6.163585487553299,95.99681950981878,-102.16040499737208,4595,52
Brandon Knight,2014,-2.50106817443181,1.11901736052339,-3.6200855349551997,-6.163585487553299,95.99681950981878,-102.16040499737208,4595,52
Brandon Knight,2014,-2.50106817443181,1.11901736052339,-3.6200855349551997,-6.163585487553299,95.99681950981878,-102.16040499737208,4595,11
Brandon Knight,2014,-2.50106817443181,1.11901736052339,-3.6200855349551997,-6.163585487553299,95.99681950981878,-102.16040499737208,4595,11
Brandon Knight,2014,-2.50106817443181,1.11901736052339,-3.6200855349551997,-6.163585487553299,95.99681950981878,-102.16040499737208,4595,11
Brandon Knight,2014,-2.50106817443181,1.11901736052339,-3.6200855349551997,-6.163585487553299,95.99681950981878,-102.16040499737208,4595,11
Brandon Knight,2014,-2.50106817443181,1.11901736052339,-3.6200855349551997,-6.163585487553299,95.99681950981878,-102.16040499737208,4595,11
Brandon Knight,2014,-2.50106817443181,1.11901736052339,-3.6200855349551997,-6.163585487553299,95.99681950981878,-102.16040499737208,4595,11
Brandon Knight,2014,-2.50106817443181,1.11901736052339,-3.6200855349551997,-6.163585487553299,95.99681950981878,-102.16040499737208,4595,11
Brandon Knight,2014,-2.50106817443181,1.11901736052339,-3.6200855349551997,-6.163585487553299,95.99681950981878,-102.16040499737208,4595,11
Eric Bledsoe,2014,0.45704443273939,-3.83095839024806,4.28800282298745,27.383254912611783,-116.3046788066657,143.68793371927748,2841,81
Vince Carter,2014,1.9914235976157002,-3.0449001278600196,5.03632372547572,111.51552955566024,-173.98998284044333,285.50551239610354,3889,66
Jason Thompson,2014,1.97926672648557,1.69820408344296,0.28106264304260997,16.754202948671328,100.22126364410069,-83.46706069542935,3844,81
Landry Fields,2014,-0.054504357883669995,-1.14100197768226,1.08649761979859,-14.88928383063683,167.7976121325133,-182.68689596315014,559,17
Nicolas Batum,2014,0.73844745227439,1.50050245455455,-0.76205500228016,-15.02471472653743,112.75609757448284,-127.78081230102026,5865,71
Mike Miller,2014,1.23454937722548,1.9706390857562401,-0.7360897085307601,-46.157281448407176,222.1478410562753,-268.30512250468246,3245,41
Stephen Curry,2014,5.25881285318432,0.03086096491601,5.2279518882683105,488.5509615177734,40.2260800354639,448.3248814823095,5664,80
Beno Udrih,2014,-0.35487212775163,0.42594135650298,-0.78081348425461,-9.85410564818541,69.60152707724886,-79.45563272543427,1237,79
Joel Anthony,2014,-1.31784359255232,-0.17984787686505,-1.13799571568727,-110.24396040711484,-128.46341665784792,18.219456250733074,364,43
Kyle O'Quinn,2014,0.90665429156858,0.33653119728776,0.57012309428082,67.76172875504352,-156.1034513603505,223.86518011539403,2320,50
DeJuan Blair,2014,-1.2771900775746299,1.20702294738646,-2.4842130249610896,-207.59780046608589,13.79831333920083,-221.39611380528672,2410,19
Andre Iguodala,2014,0.84072872691146,-4.50422179736184,5.3449505242733,46.48797473501186,-201.6189548076669,248.10692954267876,4063,77
Jeff Withey,2014,0.02784627823033,-0.16359815872172,0.19144443695205002,-35.55333293626095,-28.387287032211038,-7.166045904049913,1315,25
Greg Smith,2014,-0.1525673299748,1.525592748819,-1.6781600787938,-130.6429888474115,-166.00455541534131,35.36156656792983,204,32
Derrick Williams,2014,-1.67886841929696,1.43296601074166,-3.11183443003862,-167.26877034008817,107.02004028092973,-274.2888106210179,3551,74
Ed Davis,2014,-2.23600675869065,0.2617071839127,-2.49771394260335,-44.763065457244736,-94.93424632319362,50.171180865948884,1786,78
JaVale McGee,2014,-2.20673277717682,2.00228409896842,-4.20901687614524,-257.30805602563805,70.667603982393,-327.97566000803107,162,17
Brandon Rush,2014,-0.43594886817749,1.38659188983896,-1.82254075801645,-146.1976758565367,307.35707764292266,-453.55475349945937,795,24
Nick Young,2014,-0.47102761663134995,1.61958757921379,-2.0906151958451398,88.70114305314138,-75.74880815298822,164.44995120612958,3680,42
Nick Calathes,2014,-0.55117230605169,-0.78682235222151,0.23565004616982,-26.017650778732747,-298.74281911387,272.72516833513725,2195,55
Jason Smith,2014,-0.92948232653441,-0.09243114343980001,-0.83705118309461,-122.32045147726318,126.65997735418877,-248.98042883145195,1593,82
Allen Crabbe,2014,-0.39713185518357996,0.54739212683747,-0.9445239820210499,-33.8777043762243,3.14244996082729,-37.02015433705159,206,44
Kosta Koufos,2014,-0.10624732029497,0.20016338792285,-0.30641070821782,-108.91788810095238,-138.42792370306043,29.510035602108047,2510,81
Joe Johnson,2014,3.34990623461785,0.62216871202475,2.7277375225930998,164.21391926633555,91.32871861958648,72.88520064674907,4813,80
Ronnie Price,2014,-2.54785672237698,-0.71157246302567,-1.8362842593513098,-22.36059839109007,-50.212138096366076,27.851539705276007,722,43
Brook Lopez,2014,0.33782685476684,-0.09407243005737001,0.43189928482421003,-107.00611347322739,-37.516683816543875,-69.48942965668351,1018,72
Mason Plumlee,2014,0.16980424873256,2.2763432783386097,-2.1065390296060498,-128.57599175554213,104.02531688865977,-232.6013086442019,2428,82
DeAndre Jordan,2014,1.8338356100806301,0.7393193413411799,1.0945162687394503,-0.70029257281266,23.38475457497729,-24.08504714778995,5684,82
Kevin Love,2014,1.97057967323068,-0.50747066103403,2.4780503342647098,46.93826044543741,17.98877460012724,28.949485845310168,5765,75
Dirk Nowitzki,2014,3.5624458386457802,-0.71918546914779,4.28163130779357,298.2457846885153,99.31654614866325,198.92923853985207,5141,77
Dwight Howard,2014,-0.08877412786224001,-2.59404798111143,2.5052738532491903,-6.57567895614518,-286.9103997541979,280.33472079805273,4755,41
Rudy Gobert,2014,-2.61684049361441,0.04994136677022001,-2.66678186038463,-360.6168113259797,-271.91221987189164,-88.70459145408807,838,82
Austin Daye,2014,-1.78580597499867,1.04040094304259,-2.82620691804126,59.83144469490305,-20.316462763365838,80.14790745826889,300,24
Will Barton,2014,-5.120133346996321,1.05648570268262,-6.176619049678941,-204.88278751206542,-87.6292649140148,-117.25352259805062,768,28
